campaign_id,campaign_channel,content_id,content,dominant_topic,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,specialty
CMP_244,email,C0243,risk age factor high year disease prevalence associate cardiovascular group,6,0.048177756,0.0010663669,0.0007397989,0.0009258072,0.000987327,0.0012421563,0.94364965,0.0011009808,0.0008565299,0.0012535921,General Practice
CMP_245,email,C0244,risk age factor high year disease prevalence associate cardiovascular group,6,0.0015011256,0.0021911582,0.0015201307,0.0019023385,0.0020287486,0.002552366,0.981706,0.002262282,0.0017599883,0.0025758608,General Practice
CMP_246,rep_visit,C0245,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.002739809,0.0039992365,0.002774496,0.32304433,0.0037028103,0.0046585076,0.004043925,0.6471232,0.003212277,0.0047013955,General Practice
CMP_247,social-event,C0246,thyroid disorder drug infection role include relate adverse function gut,4,0.0002646917,0.0003863644,0.00026804284,0.0003354371,0.6795681,0.00045005593,0.31756383,0.00039890557,0.00031033665,0.0004541991,Internal Medicine
CMP_248,email,C0247,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424,General Practice
CMP_249,social-event,C0248,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.9776188,0.002579937,0.0017898486,0.0022398718,0.0023887113,0.0030052334,0.0026087658,0.0026636808,0.0020722642,0.0030328953,Endocrinology
CMP_250,in-person,C0249,thyroid disorder drug infection role include relate adverse function gut,4,0.2747596,0.002699775,0.0018729866,0.0023439133,0.5754801,0.0031448263,0.0027299428,0.13162659,0.0021685204,0.0031737757,Internal Medicine
CMP_251,webinar,C0250,risk age factor high year disease prevalence associate cardiovascular group,6,0.28984362,0.00043882217,0.0003044357,0.00038098026,0.00040629634,0.00051116163,0.70679325,0.000453066,0.00035247186,0.0005158669,General Practice
CMP_252,social-event,C0251,risk age factor high year disease prevalence associate cardiovascular group,6,0.028281137,0.00042598794,0.0002955319,0.00036983777,0.00039441342,0.0004962123,0.9684541,0.0004398153,0.00034216314,0.00050077867,General Practice
CMP_253,social-event,C0252,risk age factor high year disease prevalence associate cardiovascular group,6,0.0027396458,0.0039989976,0.002774331,0.0034718837,0.31170273,0.0046582287,0.6586122,0.0041288035,0.0032120857,0.0047011045,General Practice
CMP_254,email,C0253,risk age factor high year disease prevalence associate cardiovascular group,6,0.0052814763,0.007709249,0.0053483425,0.006693081,0.007137836,0.008980119,0.9356354,0.007959489,0.006192244,0.009062763,General Practice
CMP_255,email,C0254,risk age factor high year disease prevalence associate cardiovascular group,6,0.0020388484,0.0029760608,0.38617557,0.0025837808,0.0027554727,0.00346666,0.5910419,0.0030726627,0.002390439,0.003498575,General Practice
CMP_256,rep_visit,C0255,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.993576,0.00074050593,0.00051373086,0.00064289867,0.00068561925,0.00086257793,0.00074878044,0.00076454243,0.00059479114,0.0008705174,Endocrinology
CMP_257,social-event,C0256,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.47119215,0.17188378,0.00044081645,0.00055165135,0.0005883085,0.00074015144,0.00064250524,0.3527033,0.00051037176,0.0007469645,Endocrinology
CMP_258,social-event,C0257,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.8614949,0.0037416162,0.002595771,0.0032484285,0.0034642857,0.004358411,0.0037834249,0.0038630664,0.10905159,0.0043985257,Endocrinology
CMP_259,email,C0258,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0018495043,0.0026996788,0.0018729198,0.00234383,0.0024995771,0.0031447168,0.0027298452,0.002787309,0.0021684433,0.9779042,Cardiology
CMP_260,in-person,C0259,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.7528732,0.17891416,0.0061657797,0.0077160476,0.008228778,0.010352614,0.008986837,0.009176008,0.0071386625,0.010447902,Endocrinology
CMP_261,in-person,C0260,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.9816816,0.0021116077,0.0014649418,0.0018332734,0.0019550943,0.0024597067,0.002135203,0.002180149,0.0016960913,0.0024823425,Endocrinology
CMP_262,email,C0261,health care healthcare self model include factor intervention management medical,1,0.15676305,0.5087366,0.00029337517,0.00036713877,0.00039153508,0.0004925902,0.33168224,0.00043660568,0.0003396661,0.00049712486,Family Medicine
CMP_263,rep_visit,C0262,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0016925989,0.0024706477,0.0017140281,0.0021449877,0.002287522,0.09980351,0.36100373,0.46335176,0.06262683,0.0029044223,General Practice
CMP_264,rep_visit,C0263,thyroid disorder drug infection role include relate adverse function gut,4,0.048420038,0.0010471366,0.0007264579,0.0009091119,0.691091,0.2535942,0.0010588377,0.001081126,0.0008410839,0.0012309828,Internal Medicine
CMP_265,social-event,C0264,thyroid disorder drug infection role include relate adverse function gut,4,0.4148669,0.0019688352,0.0013658921,0.0017093197,0.41755256,0.002293396,0.15431446,0.0020327421,0.0015814129,0.002314509,Internal Medicine
CMP_266,email,C0265,risk age factor high year disease prevalence associate cardiovascular group,6,0.31877458,0.0003668789,0.0002545246,0.00031851995,0.00033968556,0.00042735925,0.6784136,0.00037878755,0.0002946854,0.0004312922,General Practice
CMP_267,rep_visit,C0266,health care healthcare self model include factor intervention management medical,1,0.39299133,0.5645226,0.0002662668,0.00033321453,0.00035535658,0.00044707386,0.0003880931,0.00039626248,0.00030828037,0.039991494,Family Medicine
CMP_268,email,C0267,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.16076651,0.0004109333,0.00028508768,0.00035676753,0.16321334,0.16757704,0.00041552508,0.38276052,0.00033007094,0.12388413,General Practice
CMP_269,email,C0268,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.32070848,0.0005459167,0.0003787333,0.00047395856,0.0005054531,0.00063591014,0.0005520168,0.6751192,0.0004384927,0.0006417634,General Practice
CMP_270,webinar,C0269,treatment use respiratory cancer type therapy clinical need care obesity,2,0.0016924224,0.00247039,0.97859055,0.002144764,0.0022872835,0.0028776298,0.0024979943,0.0025505782,0.0019842733,0.002904118,General Practice
CMP_271,rep_visit,C0270,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.031019654,0.0004259916,0.00029553444,0.00036984094,0.00039441683,0.0004962161,0.00043075165,0.00043981915,0.00034216608,0.96578556,Cardiology
CMP_272,email,C0271,thyroid disorder drug infection role include relate adverse function gut,4,0.00048272772,0.0007046265,0.0004888393,0.0006117486,0.99405694,0.0008207838,0.0007125,0.0007274985,0.000565972,0.00082833803,Internal Medicine
CMP_273,email,C0272,risk age factor high year disease prevalence associate cardiovascular group,6,0.001224404,0.0017872342,0.0012399055,0.0015516562,0.19178984,0.0020818613,0.5211835,0.27560508,0.0014355471,0.002101019,General Practice
CMP_274,rep_visit,C0273,thyroid disorder drug infection role include relate adverse function gut,4,0.0013487962,0.16433325,0.0013658726,0.0017092952,0.60233873,0.0022933607,0.0019908068,0.0020327137,0.0015813902,0.22100574,Internal Medicine
CMP_275,email,C0274,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.53721017,0.1190261,0.00042235036,0.0005285423,0.0005636639,0.0007091469,0.13073264,0.20960271,0.00048899197,0.0007156735,Endocrinology
CMP_276,email,C0275,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.9597789,0.0046363845,0.0032165227,0.0040252563,0.004292734,0.005400681,0.004688192,0.004786879,0.00372405,0.005450404,Endocrinology
CMP_277,social-event,C0276,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0017675955,0.0025801186,0.0017899742,0.0022400294,0.0023888785,0.0030054573,0.0026089493,0.002663868,0.0020724097,0.97888273,Cardiology
CMP_278,webinar,C0277,thyroid disorder drug infection role include relate adverse function gut,4,0.00134875,0.0019687396,0.0013658258,0.0017092366,0.54656243,0.43912593,0.0019907383,0.0020326439,0.001581336,0.0023143936,Internal Medicine
CMP_279,social-event,C0278,thyroid disorder drug infection role include relate adverse function gut,4,0.00036374488,0.00053095,0.00036835007,0.0004609647,0.9955218,0.000618476,0.0005368829,0.0005481844,0.00042647112,0.0006241685,Internal Medicine
CMP_280,rep_visit,C0279,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.08873594,0.019354733,0.00040951636,0.00051248143,0.272498,0.0006875974,0.0005968841,0.6160368,0.0004741329,0.00069392496,General Practice
CMP_281,social-event,C0280,thyroid disorder drug infection role include relate adverse function gut,4,0.0017675305,0.0025800234,0.0017899083,0.0022399465,0.8475264,0.0030053386,0.1333218,0.0026637698,0.0020723334,0.0030329977,Internal Medicine
CMP_282,rep_visit,C0281,thyroid disorder drug infection role include relate adverse function gut,4,0.2270536,0.0035157602,0.0024390817,0.0030523425,0.39869565,0.35110164,0.003555045,0.0036298796,0.0028239384,0.004133028,Internal Medicine
CMP_283,social-event,C0282,health care healthcare self model include factor intervention management medical,1,0.00033056905,0.5774164,0.0003347542,0.00041892176,0.00044675905,0.0005620675,0.41903746,0.00049818656,0.00038757423,0.0005672413,Family Medicine
CMP_284,in-person,C0283,risk age factor high year disease prevalence associate cardiovascular group,6,0.18564409,0.002699722,0.00187295,0.0023438677,0.0024996174,0.0031447727,0.7936654,0.0027873546,0.0021684782,0.0031737126,General Practice
CMP_285,email,C0284,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.25870126,0.0006088148,0.00042236922,0.093790896,0.00056368904,0.0007091782,0.00061561767,0.073649935,0.0004890138,0.57044923,Cardiology
CMP_286,in-person,C0285,risk age factor high year disease prevalence associate cardiovascular group,6,0.26007298,0.00060247415,0.00041797032,0.000523061,0.0005578184,0.0007017919,0.4920339,0.0006220301,0.00048392083,0.24398407,General Practice
CMP_287,social-event,C0286,thyroid disorder drug infection role include relate adverse function gut,4,0.0029419144,0.0042942446,0.0029791603,0.0037282135,0.52419025,0.0050021433,0.443933,0.004433633,0.0034492346,0.0050481893,Internal Medicine
CMP_288,email,C0287,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.8523919,0.0005617622,0.00038972616,0.00048771538,0.000520124,0.0006543681,0.04777556,0.0005799968,0.00045122008,0.0961876,Endocrinology
CMP_289,rep_visit,C0288,thyroid disorder drug infection role include relate adverse function gut,4,0.35986456,0.0025799242,0.0017898394,0.0022398604,0.39996892,0.0030052182,0.0026087523,0.22283778,0.0020722535,0.0030328846,Internal Medicine
CMP_290,social-event,C0289,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0005274669,0.00076993124,0.00053414487,0.0006684454,0.0007128636,0.00089685404,0.0007785345,0.99358827,0.00061842625,0.0009051092,General Practice
CMP_291,email,C0290,health care healthcare self model include factor intervention management medical,1,0.2508971,0.5471862,0.00041369325,0.00051770854,0.00055211026,0.0006946107,0.00060297217,0.124580294,0.0004789689,0.07407629,Family Medicine
CMP_292,social-event,C0291,thyroid disorder drug infection role include relate adverse function gut,4,0.14660835,0.0009767868,0.0006776523,0.00084803504,0.8458223,0.001137809,0.0009877015,0.001008493,0.00078457734,0.0011482812,Internal Medicine
CMP_293,in-person,C0292,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.5435577,0.00080182654,0.0005562723,0.0006961363,0.2624854,0.18867742,0.00081078603,0.0008278535,0.0006440451,0.00094260374,Endocrinology
CMP_294,social-event,C0293,risk age factor high year disease prevalence associate cardiovascular group,6,0.089416035,0.30899552,0.0003432922,0.00042960647,0.00045815378,0.0005764036,0.5982909,0.00051089283,0.0003974594,0.0005817101,General Practice
CMP_295,webinar,C0294,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.99284744,0.0008244847,0.00057199167,0.00071580807,0.0007633734,0.0009604001,0.00083369756,0.0008512471,0.0006622448,0.00096924487,Endocrinology
CMP_296,social-event,C0295,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0022713805,0.0033154816,0.0023001372,0.002878463,0.0030697365,0.0038620355,0.44775888,0.003423101,0.00266307,0.5284577,Cardiology
CMP_297,social-event,C0296,thyroid disorder drug infection role include relate adverse function gut,4,0.25643674,0.001734014,0.0012029835,0.0015054508,0.6414726,0.09067333,0.0017533903,0.0017902992,0.0013927993,0.002038459,Internal Medicine
CMP_298,email,C0297,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.58601856,0.008887436,0.006165717,0.0077159693,0.008228694,0.3472345,0.008986744,0.009175919,0.00713859,0.010447831,Endocrinology
CMP_299,social-event,C0298,thyroid disorder drug infection role include relate adverse function gut,4,0.0005730021,0.000836398,0.17383614,0.00072615105,0.4519205,0.00097427884,0.0008457439,0.1791712,0.0006718138,0.19044475,Internal Medicine
CMP_300,webinar,C0299,treatment use respiratory cancer type therapy clinical need care obesity,2,0.0018496261,0.0026998578,0.5151151,0.0023439843,0.0024997415,0.26284266,0.20451912,0.0027874922,0.002168586,0.003173874,General Practice
CMP_301,rep_visit,C0300,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.96530896,0.0039989194,0.0027742772,0.0034718162,0.003702518,0.0046581393,0.0040436042,0.004128723,0.0032120233,0.0047010146,Endocrinology
CMP_302,social-event,C0301,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.9853931,0.0016837713,0.001168127,0.0014618302,0.0015589688,0.0019613428,0.0017025853,0.001738425,0.0013524429,0.0019793895,Endocrinology
CMP_303,in-person,C0302,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.00046042664,0.0006720741,0.00046625588,0.00058348704,0.4517147,0.00078286446,0.0006795839,0.54331076,0.00053982524,0.00079007016,General Practice
CMP_304,webinar,C0303,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.06901355,0.0021912586,0.0015202,0.0019024255,0.0020288413,0.002552484,0.0022157438,0.9142394,0.0017600687,0.0025759854,General Practice
CMP_305,email,C0304,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.90899944,0.01048986,0.0072774105,0.009107176,0.009712347,0.012219077,0.010607074,0.010830354,0.008425695,0.012331545,Endocrinology
CMP_306,social-event,C0305,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.44579655,0.3487852,0.0018730132,0.0023439466,0.0024997017,0.003144876,0.0027299812,0.1874844,0.0021685513,0.0031738232,Endocrinology
CMP_307,webinar,C0306,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.002408582,0.003515753,0.0024390758,0.003052335,0.0032551622,0.0040953164,0.003555038,0.0036298733,0.9699158,0.0041330215,General Practice
CMP_308,email,C0307,thyroid disorder drug infection role include relate adverse function gut,4,0.07764467,0.0007802507,0.00054130406,0.0006774047,0.6727154,0.00090887456,0.0007889692,0.24439922,0.0006267151,0.00091723923,Internal Medicine
CMP_309,in-person,C0308,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.54752654,0.08275813,0.00034624792,0.00043330534,0.21510944,0.0005813669,0.0005046683,0.00051529164,0.0004008815,0.15182416,Endocrinology
CMP_310,webinar,C0309,thyroid disorder drug infection role include relate adverse function gut,4,0.0010338124,0.0015090321,0.001046901,0.0013101242,0.7125709,0.14085989,0.001525894,0.0015580147,0.13681147,0.001773973,Internal Medicine
CMP_311,in-person,C0310,risk age factor high year disease prevalence associate cardiovascular group,6,0.0027396202,0.0039989604,0.002774305,0.003471851,0.003702555,0.004658185,0.6719039,0.0041287644,0.2979208,0.0047010593,General Practice
CMP_312,webinar,C0311,risk age factor high year disease prevalence associate cardiovascular group,6,0.00070474704,0.06656585,0.00071366946,0.23315176,0.0009524549,0.0011982836,0.4552809,0.13061255,0.00082627754,0.1099935,General Practice
CMP_313,webinar,C0312,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0011878501,0.0017338776,0.0012028889,0.985276,0.0016053615,0.0020197062,0.001753252,0.001790158,0.0013926896,0.002038295,Family Medicine
CMP_314,in-person,C0313,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00036374503,0.0005309502,0.00036835021,0.052300464,0.0004915959,0.0006184767,0.0005368832,0.0005481846,0.00042647126,0.9438149,Cardiology
CMP_315,rep_visit,C0314,health care healthcare self model include factor intervention management medical,1,0.0012243708,0.9850588,0.001239872,0.0015516141,0.0016547187,0.002081801,0.0018071559,0.001845197,0.0014355083,0.0021009622,Family Medicine
CMP_316,social-event,C0315,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.02579997,0.03765961,0.026126608,0.032695647,0.034868266,0.043867666,0.03808042,0.68638134,0.030249061,0.04427142,General Practice
CMP_317,social-event,C0316,health care healthcare self model include factor intervention management medical,1,0.0004170521,0.99491066,0.00042233217,0.00052851957,0.0005636396,0.00070911477,0.00061556365,0.0006285214,0.00048897095,0.0007156413,Family Medicine
CMP_318,email,C0317,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.00075840845,0.0011070315,0.0007680103,0.740768,0.15025349,0.0012895266,0.0011194015,0.0011429652,0.0008891927,0.10190391,Family Medicine
CMP_319,in-person,C0318,health care healthcare self model include factor intervention management medical,1,0.0016924543,0.9793467,0.0017138815,0.0021448045,0.0022873264,0.002877684,0.0024980411,0.0025506255,0.0019843106,0.0029041753,Family Medicine
CMP_320,rep_visit,C0319,thyroid disorder drug infection role include relate adverse function gut,4,0.0012632778,0.0018439776,0.40623143,0.0016009201,0.57949513,0.0021479588,0.0018645822,0.0019038323,0.0014811247,0.0021677252,Internal Medicine
CMP_321,webinar,C0320,treatment use respiratory cancer type therapy clinical need care obesity,2,0.0029422212,0.0042946925,0.69698626,0.0037286025,0.0039763674,0.0050026835,0.0043426813,0.004434095,0.0034495946,0.2708428,General Practice
CMP_322,email,C0321,health care healthcare self model include factor intervention management medical,1,0.00042597254,0.6344219,0.00043136554,0.3609197,0.0005756954,0.0007242829,0.00062873005,0.0006419651,0.00049942965,0.00073094876,Family Medicine
CMP_323,in-person,C0322,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00024071749,0.00035136982,0.00024376508,0.30170614,0.00032532605,0.61372936,0.00035529604,0.00036277517,0.00028222817,0.08240297,General Practice
CMP_324,in-person,C0323,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00040029545,0.0005843021,0.0004053634,0.05917974,0.00054099323,0.936539,0.00059083104,0.0006032682,0.00046932467,0.0006868888,General Practice
CMP_325,social-event,C0324,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0029419377,0.004294279,0.29729947,0.6692127,0.003975984,0.005002187,0.004342263,0.0044336687,0.0034492621,0.0050482326,Family Medicine
CMP_326,email,C0325,health care healthcare self model include factor intervention management medical,1,0.0052820314,0.93554246,0.0053489045,0.0066937846,0.0071385857,0.008981082,0.007796212,0.007960323,0.0061928947,0.009063724,Family Medicine
CMP_327,social-event,C0326,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0015011387,0.002191178,0.0015201438,0.4119192,0.0020287663,0.5720257,0.0022156616,0.002262302,0.0017600035,0.0025758834,General Practice
CMP_328,webinar,C0327,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424,General Practice
CMP_329,email,C0328,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0027396912,0.0039990647,0.0027743771,0.28706282,0.0037026515,0.0046583093,0.00404375,0.683106,0.003212139,0.0047011827,General Practice
CMP_330,in-person,C0329,health care healthcare self model include factor intervention management medical,1,0.00035406562,0.5618621,0.00035854825,0.24672212,0.00047851432,0.18814576,0.00052259635,0.0005335972,0.0004151227,0.00060756016,Family Medicine
CMP_331,rep_visit,C0330,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.02579997,0.03765961,0.026126608,0.032695647,0.034868266,0.043867666,0.03808042,0.68638134,0.030249061,0.04427142,General Practice
CMP_332,in-person,C0331,thyroid disorder drug infection role include relate adverse function gut,4,0.0024084502,0.0035155595,0.18243584,0.0030521678,0.7903518,0.004095096,0.0035548422,0.003629672,0.0028237768,0.004132798,Internal Medicine
CMP_333,email,C0332,treatment use respiratory cancer type therapy clinical need care obesity,2,0.00034485885,0.00050338253,0.9956375,0.0004370309,0.00046607153,0.00058636407,0.00050900737,0.000519722,0.00040432825,0.0005917623,General Practice
CMP_334,in-person,C0333,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.000450044,0.0006569189,0.21727082,0.15164375,0.0006082277,0.00076521205,0.018859109,0.33505622,0.0005276521,0.27416208,General Practice
CMP_335,in-person,C0334,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00060796307,0.1288449,0.13510677,0.3633647,0.00082165294,0.3676844,0.0008973459,0.00091623527,0.0007128036,0.0010432368,General Practice
CMP_336,email,C0335,risk age factor high year disease prevalence associate cardiovascular group,6,0.0004500245,0.0006568905,0.000455722,0.0005703047,0.0006082013,0.00076517777,0.9945156,0.0006782126,0.0005276292,0.0007722243,General Practice
CMP_337,social-event,C0336,thyroid disorder drug infection role include relate adverse function gut,4,0.00176752,0.0025800085,0.0017898977,0.33481166,0.6456677,0.0030053258,0.0026088369,0.0026637542,0.002072321,0.0030329793,Internal Medicine
CMP_338,in-person,C0337,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0008945881,0.0013058096,0.00090591406,0.5404246,0.27655014,0.17466646,0.001320401,0.0013481956,0.001048856,0.0015350702,Family Medicine
CMP_339,email,C0338,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00044011086,0.00064241973,0.06786813,0.21685809,0.15104486,0.00074832316,0.0006495981,0.00066327245,0.000516006,0.5605692,Cardiology
CMP_340,rep_visit,C0339,risk age factor high year disease prevalence associate cardiovascular group,6,0.0021487076,0.003136419,0.0021759113,0.0027230028,0.002903946,0.0036534576,0.6831608,0.0032382263,0.002519243,0.29434028,General Practice
CMP_341,webinar,C0340,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00041274558,0.052368343,0.00041797114,0.23496373,0.0005578194,0.00070179376,0.28368115,0.00062203134,0.00048392176,0.4257905,Cardiology
CMP_342,in-person,C0341,thyroid disorder drug infection role include relate adverse function gut,4,0.0010077218,0.0014709485,0.00102048,0.316951,0.52555805,0.120283104,0.029279282,0.0015186951,0.001181499,0.0017292064,Internal Medicine
CMP_343,in-person,C0342,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0005569743,0.0008130027,0.09203166,0.20372114,0.0007527424,0.116511755,0.0008220871,0.00083939236,0.00065302214,0.58329827,Cardiology
CMP_344,email,C0343,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0003390184,0.00049485744,0.208962,0.3698531,0.22875021,0.00057643437,0.000500387,0.00051092025,0.00039748068,0.18961556,Family Medicine
CMP_345,email,C0344,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0020387443,0.0029759076,0.0020645559,0.9747286,0.0027553318,0.0034664795,0.0030091603,0.0030725047,0.002390317,0.003498382,Family Medicine
CMP_346,email,C0345,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0029419488,0.004294296,0.0029791954,0.6108406,0.0039759995,0.35769448,0.0043422803,0.0044336864,0.0034492752,0.005048261,Family Medicine
CMP_347,email,C0346,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0017675103,0.0025799943,0.0017898878,0.68715745,0.0023887635,0.29393855,0.002608823,0.0026637402,0.0020723096,0.0030329723,Family Medicine
CMP_348,webinar,C0347,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424,General Practice
CMP_349,social-event,C0348,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0006371115,0.00092997705,0.0006451776,0.54742163,0.00086104654,0.0010832828,0.0009403687,0.0009601634,0.00074697856,0.4457743,Family Medicine
CMP_350,rep_visit,C0349,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00039243125,0.0005728229,0.00039739962,0.08426718,0.18898897,0.0006672523,0.0005792237,0.14979786,0.0004601043,0.57387674,Cardiology
CMP_351,email,C0350,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0011535219,0.0016837695,0.0011681261,0.39254466,0.0015589676,0.0019613411,0.001702584,0.5948952,0.0013524418,0.0019793946,General Practice
CMP_352,webinar,C0351,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00035406617,0.00051682227,0.0003585488,0.35739765,0.00047851508,0.0006020202,0.0005225972,0.00053359795,0.00041512333,0.63882107,Cardiology
CMP_353,social-event,C0352,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0012632962,0.0018440052,0.30007732,0.0016009434,0.0017073259,0.0021479924,0.16988008,0.051645838,0.0014811462,0.46835202,Cardiology
CMP_354,webinar,C0353,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.025799973,0.037659615,0.026126612,0.03269565,0.03486827,0.043867674,0.038080424,0.6863813,0.030249065,0.04427143,General Practice
CMP_355,email,C0354,thyroid disorder drug infection role include relate adverse function gut,4,0.00091507164,0.001335709,0.0009266569,0.19775458,0.7921393,0.0015558995,0.0013506341,0.0013790654,0.0010728717,0.00157022,Internal Medicine
CMP_356,email,C0355,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00040436746,0.00059024594,0.3416353,0.00051244465,0.16318572,0.35937378,0.0005968414,0.13253334,0.00047409887,0.00069387525,General Practice
CMP_357,in-person,C0356,health care healthcare self model include factor intervention management medical,1,0.0015011505,0.98168117,0.0015201558,0.0019023702,0.0020287824,0.0025524166,0.002215679,0.0022623197,0.0017600175,0.0025759032,Family Medicine
CMP_358,rep_visit,C0357,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00041273035,0.000602453,0.0004179557,0.0005230427,0.00055779883,0.9950627,0.00060918473,0.0006220082,0.0004839039,0.0007082256,General Practice
CMP_359,email,C0358,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0019395709,0.0028311468,0.0019641267,0.5982933,0.0026213008,0.38096252,0.0028627818,0.0029230441,0.0022740415,0.0033282083,Family Medicine
CMP_360,webinar,C0359,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0052815536,0.007709363,0.0053484207,0.57712823,0.36454186,0.008980259,0.0077955066,0.007959602,0.0061923345,0.00906289,Family Medicine
CMP_361,webinar,C0360,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00043058733,0.0006285185,0.00043603877,0.1991241,0.31677672,0.00073213014,0.103642285,0.0006489198,0.0005048402,0.3770759,Cardiology
CMP_362,webinar,C0361,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00033333767,0.00048656535,0.00033755787,0.30792,0.0004505008,0.43171868,0.06748857,0.000502359,0.00039082026,0.19037162,General Practice
CMP_363,in-person,C0362,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0022712098,0.35167533,0.0022999644,0.0028782466,0.003069506,0.0038617512,0.0033522772,0.6240316,0.00266287,0.0038972888,General Practice
CMP_364,webinar,C0363,health care healthcare self model include factor intervention management medical,1,0.0004170434,0.9949107,0.00042232336,0.0005285085,0.0005636278,0.00070909946,0.0006155507,0.0006285082,0.0004889607,0.0007156267,Family Medicine
CMP_365,rep_visit,C0364,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.00038115148,0.0005563581,0.00038597704,0.9952754,0.00051512045,0.00064807304,0.00056257483,0.00057441706,0.0004468794,0.000654039,Family Medicine
CMP_366,in-person,C0365,vaccination hpv vaccine awareness knowledge covid adult rate cancer health,8,0.0007583858,0.0011069984,0.00076798734,0.27002737,0.001024947,0.2519144,0.0011193682,0.0011429312,0.47083628,0.0013013564,General Practice
